47.7872, 73.9003, 51.424, 70.2839, 55.124, 86.4375, 61.4507, 90.985, 86.3006, 92.2336, 91.2204, 93.4394, 92.4262, 94.6451, 93.6319, 101.222, 95.8642, 106.704, 101.346, 112.186, 
48.0252, 73.9003, 43.6129, 64.7443, 45.0023, 70.2606, 0.00115532, 68.9941, 0, 64.6822, 0, 23.0416, 0, 15.7259, 0, 5.38064, 0, 9.81539, 0, 16.4857, 
48.0374, 73.9003, 43.0338, 65.5635, 38.1156, 56.7892, 0, 48.0393, 0, 42.3036, 0, 15.0951, 0, 0, 0, 0, 0, 0, 0, 0, 
48.029, 73.9003, 43.1935, 70.4601, 39.6049, 67.02, 38.411, 63.5798, 38.3004, 64.9118, 37.6324, 67.0128, 0, 67.453, 0, 67.8932, 0, 68.3333, 0, 68.7735, 
47.9651, 73.9003, 44.408, 71.8976, 41.2788, 69.895, 38.4848, 67.8923, 36.6915, 65.8896, 23.7244, 68.7363, 12.4155, 71.4757, 1.10658, 73.158, 0.143707, 74.3557, 3.02351, 75.5534, 
47.9683, 73.8924, 45.1647, 74.051, 44.2409, 74.2097, 45.6515, 76.1401, 46.2636, 83.2465, 46.4222, 90.3529, 46.5809, 97.426, 48.0902, 102.911, 53.6795, 107.774, 59.4016, 112.186, 
47.9933, 73.7599, 46.7577, 76.5677, 51.2445, 81.2012, 54.0523, 94.5472, 56.8601, 107.893, 65.0759, 121.239, 78.422, 119.363, 89.649, 126.675, 96.9606, 133.986, 104.272, 141.298, 
