81.3452, 174.408, 68.1154, 153.909, 54.8856, 140.671, 41.6558, 127.432, 28.426, 114.194, 22.9429, 107.583, 22.9429, 107.583, 22.9429, 107.583, 22.9429, 107.583, 22.9429, 107.583, 
81.228, 174.408, 70.3417, 156.254, 59.4555, 145.361, 48.5692, 134.467, 37.6829, 123.574, 26.7966, 112.68, 22.9429, 107.583, 22.9429, 107.583, 22.9429, 107.583, 22.9429, 107.583, 
81.0773, 174.408, 73.2048, 164.915, 65.3323, 155.423, 57.4598, 145.931, 49.5873, 136.439, 41.7148, 127.759, 33.8423, 119.881, 25.9697, 112.004, 22.9429, 107.583, 22.9429, 107.583, 
80.8302, 174.408, 77.8999, 164.215, 74.9697, 161.283, 72.0394, 158.351, 69.1091, 155.419, 66.1788, 152.486, 63.2486, 149.554, 60.3183, 146.622, 57.388, 143.69, 54.4577, 140.758, 
80.7226, 174.408, 79.9448, 166.369, 79.1669, 165.591, 78.3891, 164.812, 77.6113, 164.034, 76.8335, 163.256, 76.0557, 162.478, 75.2779, 161.699, 74.5001, 160.921, 73.7222, 160.143, 
80.6837, 174.408, 80.6837, 173.866, 80.6837, 173.325, 80.6837, 172.783, 80.6837, 172.242, 80.6837, 171.701, 80.6837, 171.159, 80.6837, 170.618, 80.6837, 170.076, 80.6837, 169.535, 
80.6837, 174.408, 80.6837, 173.983, 80.6837, 173.559, 80.6837, 173.134, 80.6837, 172.71, 80.6837, 172.285, 80.6837, 171.861, 80.6837, 171.436, 80.6837, 171.012, 80.6837, 170.587, 
